,month,location,HPI_NSA,HPI_SA,CPI,FMHPI_NSA,FMHPI_SA,federal_funds_rate,unemployment_rate,mortgage_rate_15,mortgage_rate_30,AWI,awi_annual_change
1533,2003-10-01,Mountain,203.01,202.32,137.44,180.85,179.17,1.01,6.0,5.273999999999999,5.952,34064.95,0.0244
1534,2003-10-01,New England,196.73,194.72,137.44,180.85,179.17,1.01,6.0,5.273999999999999,5.952,34064.95,0.0244
1535,2003-10-01,Pacific,188.68,188.08,137.44,180.85,179.17,1.01,6.0,5.273999999999999,5.952,34064.95,0.0244
1536,2003-10-01,South Atlantic,176.02,174.7,137.44,180.85,179.17,1.01,6.0,5.273999999999999,5.952,34064.95,0.0244
1537,2003-10-01,USA,178.24,176.95,137.44,180.85,179.17,1.01,6.0,5.273999999999999,5.952,34064.95,0.0244
1538,2003-10-01,West North Central,187.66,186.22,137.44,180.85,179.17,1.01,6.0,5.273999999999999,5.952,34064.95,0.0244
1539,2003-10-01,West South Central,161.02,160.05,137.44,180.85,179.17,1.01,6.0,5.273999999999999,5.952,34064.95,0.0244
1540,2003-11-01,East North Central,178.55,177.82,137.07,181.68,180.77,1.0,5.8,5.2725,5.9325,34064.95,0.0244
1541,2003-11-01,East South Central,162.82,162.47,137.07,181.68,180.77,1.0,5.8,5.2725,5.9325,34064.95,0.0244
1542,2003-11-01,Middle Atlantic,171.71,170.42,137.07,181.68,180.77,1.0,5.8,5.2725,5.9325,34064.95,0.0244
1543,2003-11-01,Mountain,203.38,203.45,137.07,181.68,180.77,1.0,5.8,5.2725,5.9325,34064.95,0.0244
1544,2003-11-01,New England,197.74,197.02,137.07,181.68,180.77,1.0,5.8,5.2725,5.9325,34064.95,0.0244
1545,2003-11-01,Pacific,190.93,190.89,137.07,181.68,180.77,1.0,5.8,5.2725,5.9325,34064.95,0.0244
1546,2003-11-01,South Atlantic,177.25,176.44,137.07,181.68,180.77,1.0,5.8,5.2725,5.9325,34064.95,0.0244
1547,2003-11-01,USA,179.01,178.37,137.07,181.68,180.77,1.0,5.8,5.2725,5.9325,34064.95,0.0244
1548,2003-11-01,West North Central,188.72,187.91,137.07,181.68,180.77,1.0,5.8,5.2725,5.9325,34064.95,0.0244
1549,2003-11-01,West South Central,161.1,160.74,137.07,181.68,180.77,1.0,5.8,5.2725,5.9325,34064.95,0.0244
1550,2003-12-01,East North Central,178.57,178.63,136.92,182.43,182.4,0.98,5.7,5.204,5.8759999999999994,34064.95,0.0244
1551,2003-12-01,East South Central,163.6,163.43,136.92,182.43,182.4,0.98,5.7,5.204,5.8759999999999994,34064.95,0.0244
1552,2003-12-01,Middle Atlantic,173.17,172.88,136.92,182.43,182.4,0.98,5.7,5.204,5.8759999999999994,34064.95,0.0244
1553,2003-12-01,Mountain,204.92,205.54,136.92,182.43,182.4,0.98,5.7,5.204,5.8759999999999994,34064.95,0.0244
1554,2003-12-01,New England,198.93,199.46,136.92,182.43,182.4,0.98,5.7,5.204,5.8759999999999994,34064.95,0.0244
1555,2003-12-01,Pacific,193.27,193.78,136.92,182.43,182.4,0.98,5.7,5.204,5.8759999999999994,34064.95,0.0244
1556,2003-12-01,South Atlantic,177.9,177.59,136.92,182.43,182.4,0.98,5.7,5.204,5.8759999999999994,34064.95,0.0244
1557,2003-12-01,USA,179.81,179.79,136.92,182.43,182.4,0.98,5.7,5.204,5.8759999999999994,34064.95,0.0244
1558,2003-12-01,West North Central,187.72,187.87,136.92,182.43,182.4,0.98,5.7,5.204,5.8759999999999994,34064.95,0.0244
1559,2003-12-01,West South Central,161.69,161.47,136.92,182.43,182.4,0.98,5.7,5.204,5.8759999999999994,34064.95,0.0244
1560,2004-01-01,East North Central,177.51,178.33,137.59,183.31,183.93,1.0,5.7,5.015,5.7125,35648.55,0.0465
1561,2004-01-01,East South Central,164.05,163.92,137.59,183.31,183.93,1.0,5.7,5.015,5.7125,35648.55,0.0465
1562,2004-01-01,Middle Atlantic,173.85,173.55,137.59,183.31,183.93,1.0,5.7,5.015,5.7125,35648.55,0.0465
1563,2004-01-01,Mountain,206.64,207.86,137.59,183.31,183.93,1.0,5.7,5.015,5.7125,35648.55,0.0465
1564,2004-01-01,New England,198.87,200.17,137.59,183.31,183.93,1.0,5.7,5.015,5.7125,35648.55,0.0465
1565,2004-01-01,Pacific,195.16,196.89,137.59,183.31,183.93,1.0,5.7,5.015,5.7125,35648.55,0.0465
1566,2004-01-01,South Atlantic,179.48,179.63,137.59,183.31,183.93,1.0,5.7,5.015,5.7125,35648.55,0.0465
1567,2004-01-01,USA,180.36,180.94,137.59,183.31,183.93,1.0,5.7,5.015,5.7125,35648.55,0.0465
1568,2004-01-01,West North Central,188.56,189.41,137.59,183.31,183.93,1.0,5.7,5.015,5.7125,35648.55,0.0465
1569,2004-01-01,West South Central,160.9,161.55,137.59,183.31,183.93,1.0,5.7,5.015,5.7125,35648.55,0.0465
1570,2004-02-01,East North Central,179.33,179.95,138.34,184.84,185.46,1.01,5.6,4.9375,5.635,35648.55,0.0465
1571,2004-02-01,East South Central,165.24,165.48,138.34,184.84,185.46,1.01,5.6,4.9375,5.635,35648.55,0.0465
1572,2004-02-01,Middle Atlantic,175.85,176.48,138.34,184.84,185.46,1.01,5.6,4.9375,5.635,35648.55,0.0465
1573,2004-02-01,Mountain,207.41,208.69,138.34,184.84,185.46,1.01,5.6,4.9375,5.635,35648.55,0.0465
1574,2004-02-01,New England,199.72,201.66,138.34,184.84,185.46,1.01,5.6,4.9375,5.635,35648.55,0.0465
